HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,0,Rx,Horizontal,2019/03/06,21:53:07
position RT3 -1.000, position RT1 0.000
AO settings empty
7.70000000000E+10	+1.89268940912E+01	-7.81407515968E+01	-8.72097085451E+01	+2.91825894396E+01	-7.47625958837E+01	+1.15238718582E+02	+2.99015106863E+01	+1.41432533863E+02
7.70150000000E+10	+1.95414698254E+01	-7.47101346953E+01	-7.51265938401E+01	-2.83773004325E+01	-6.81331698548E+01	-6.41449785036E+01	+2.84283649680E+01	+1.50790726362E+02
7.70300000000E+10	+1.99612817592E+01	-7.30782193442E+01	-7.65285143296E+01	-9.01445873041E+01	-6.52573669445E+01	+4.22322099247E+01	+2.91322740357E+01	+1.66754565257E+02
7.70450000000E+10	+1.99939835477E+01	-7.20547571544E+01	-7.35500006046E+01	-8.07220199798E+01	-6.60353801113E+01	-6.93455529130E+01	+2.85783127799E+01	+1.71002969632E+02
7.70600000000E+10	+1.96890267126E+01	-7.06513185090E+01	-7.14046927921E+01	-1.11170200451E+02	-6.51656180110E+01	+4.26939884999E-01	+2.86577119185E+01	-1.71752571374E+02
7.70750000000E+10	+1.91064811524E+01	-6.76536916009E+01	-7.43245790213E+01	+1.83103743248E+01	-7.33066407410E+01	-1.78028233709E+02	+2.93051689039E+01	-1.67671950329E+02
7.70900000000E+10	+1.84153719097E+01	-6.26734497901E+01	-7.43262595615E+01	-8.04398557744E+01	-6.83215627333E+01	-1.35622501170E+02	+2.86410839968E+01	-1.53611486017E+02
7.71050000000E+10	+1.76727273457E+01	-5.61410679999E+01	-7.55881526555E+01	-1.35639838691E+02	-6.64466869014E+01	-1.13818927265E+02	+2.99430957086E+01	-1.45637586386E+02
7.71200000000E+10	+1.69862532496E+01	-4.81669259964E+01	-8.34400576542E+01	+1.06266590512E+02	-7.57776049271E+01	-1.78127535199E+02	+2.90602758032E+01	-1.38441825787E+02
7.71350000000E+10	+1.63854145762E+01	-3.91813871479E+01	-7.44064357217E+01	+7.18195521207E+01	-6.72361301320E+01	-1.40972463940E+02	+3.00437457240E+01	-1.23939394344E+02
7.71500000000E+10	+1.58961021544E+01	-2.97104582901E+01	-8.28126972847E+01	+9.13224280870E+01	-6.31810502979E+01	+1.51159647341E+02	+2.95082125115E+01	-1.21915804126E+02
7.71650000000E+10	+1.55344307911E+01	-1.96751709797E+01	-8.50633568344E+01	+1.20928669185E+02	-6.92229716663E+01	+1.79203237897E+02	+2.94329011851E+01	-1.04380755457E+02
7.71800000000E+10	+1.52787972944E+01	-9.31676288678E+00	-8.31263977840E+01	+1.69007449099E+02	-6.93568574758E+01	+9.01960211446E+01	+2.98697442587E+01	-1.01277744973E+02
7.71950000000E+10	+1.51479762842E+01	+1.23138767315E+00	-8.33135877130E+01	-1.10863806073E+02	-7.34552662156E+01	+1.30517775054E+02	+2.88441936318E+01	-8.52885823817E+01
7.72100000000E+10	+1.51464132032E+01	+1.18049832203E+01	-9.33517986752E+01	-9.47459801887E+01	-6.97716894682E+01	+1.18165399465E+02	+2.98191140926E+01	-7.61969466865E+01
7.72250000000E+10	+1.52558383576E+01	+2.23730942420E+01	-8.11224175483E+01	+1.19325089608E+02	-6.43777441620E+01	+1.53050383024E+02	+2.85121225610E+01	-6.66920860682E+01
7.72400000000E+10	+1.54951555897E+01	+3.27807401089E+01	-7.78853625565E+01	+1.62898225052E+02	-6.92793243631E+01	-8.21898670152E+01	+2.91977462013E+01	-4.95430784036E+01
7.72550000000E+10	+1.58704831012E+01	+4.29186313627E+01	-7.36771482795E+01	+1.07075836245E+02	-6.43148330467E+01	+1.65234949441E+02	+2.86085196441E+01	-4.40460133613E+01
7.72700000000E+10	+1.63888634265E+01	+5.25726479959E+01	-7.74100350433E+01	+8.19371001671E+01	-7.40538111436E+01	-5.07639897990E+01	+2.82823450391E+01	-2.43092518538E+01
7.72850000000E+10	+1.70315501852E+01	+6.11800788367E+01	-7.78960336798E+01	+3.32608159889E+00	-6.90663137170E+01	-1.13691604180E+02	+2.88536114204E+01	-1.73187320788E+01
7.73000000000E+10	+1.77352845371E+01	+6.87984176336E+01	-7.72050604720E+01	-3.69730918076E+01	-6.77850400182E+01	-2.59897020351E+01	+2.78163059645E+01	-1.18682512440E+00
7.73150000000E+10	+1.85085834654E+01	+7.48880145627E+01	-8.13052346684E+01	+8.38264197923E+01	-7.59454831520E+01	+1.21132701198E+02	+2.88104037992E+01	+1.16626258673E+01
7.73300000000E+10	+1.92121946644E+01	+7.92248086069E+01	-8.10431880657E+01	-8.51439739878E+01	-6.78096884592E+01	+1.32638161703E+02	+2.77670985714E+01	+2.05368051397E+01
7.73450000000E+10	+1.97494360700E+01	+8.23161420540E+01	-8.04319100916E+01	-6.19183266932E+01	-6.57679989216E+01	+1.07110521059E+02	+2.83030242119E+01	+3.79431455459E+01
7.73600000000E+10	+2.00409343864E+01	+8.42394707805E+01	-8.62432978473E+01	+1.56935142527E+02	-6.57514182995E+01	+1.55864682076E+02	+2.80451668337E+01	+4.18924380324E+01
7.73750000000E+10	+2.00514785036E+01	+8.60889801559E+01	-8.76778350493E+01	+7.13508604320E+01	-7.27716148454E+01	-1.53275467674E+02	+2.75447449206E+01	+5.81073641529E+01
7.73900000000E+10	+1.97375540010E+01	+8.85349229807E+01	-8.06744765326E+01	-1.60362090947E+02	-6.82138233612E+01	+1.48089161625E+02	+2.78792414396E+01	+6.33596254583E+01
7.74050000000E+10	+1.92248177370E+01	+9.24829286644E+01	-8.18466043959E+01	+1.47512832958E+01	-6.79271361541E+01	+3.26448873276E+01	+2.66370154269E+01	+7.57038882835E+01
7.74200000000E+10	+1.86325141085E+01	+9.79122679665E+01	-7.69172206448E+01	-1.28319314936E+02	-7.18235382717E+01	+5.89625539504E+01	+2.70095400613E+01	+8.65423299759E+01
7.74350000000E+10	+1.80555554788E+01	+1.04952940817E+02	-8.04608593518E+01	+7.81350257661E+01	-6.28065683600E+01	+1.00000257411E+01	+2.57928668094E+01	+9.49055757350E+01
7.74500000000E+10	+1.75405666831E+01	+1.13047340254E+02	-8.35729073144E+01	-1.76019405986E+02	-7.38250891751E+01	-7.32121273952E+00	+2.57755490724E+01	+1.10273579778E+02
7.74650000000E+10	+1.71146938775E+01	+1.21969649804E+02	-7.83636222479E+01	-1.52018529753E+02	-6.70797530523E+01	+2.94560677203E+01	+2.52495363741E+01	+1.16786482278E+02
7.74800000000E+10	+1.67971557971E+01	+1.31706920898E+02	-7.99529810998E+01	+7.47428144955E+01	-8.46648501287E+01	+1.64955379946E+02	+2.47137909234E+01	+1.32470787996E+02
7.74950000000E+10	+1.65936110214E+01	+1.41917822505E+02	-8.49083229522E+01	+3.88281670222E+01	-8.17799384713E+01	+1.01720620100E+02	+2.48345207570E+01	+1.40452601063E+02
7.75100000000E+10	+1.65147402377E+01	+1.52551634250E+02	-7.76503412737E+01	-4.57814434268E+01	-6.54256295016E+01	-5.30567603460E+01	+2.40089334205E+01	+1.52947066957E+02
7.75250000000E+10	+1.65848267362E+01	+1.63315099395E+02	-7.48402288765E+01	+5.12668043500E+01	-7.28617774269E+01	+7.07190856395E+01	+2.43568074806E+01	+1.64098807945E+02
7.75400000000E+10	+1.67713620326E+01	+1.74144550500E+02	-8.05840343943E+01	+3.67809101275E+01	-7.28487596683E+01	+1.10059278764E+02	+2.36493294966E+01	+1.73010351527E+02
7.75550000000E+10	+1.71382204532E+01	-1.75276997500E+02	-8.10060067573E+01	+1.76040431615E+02	-9.28315533003E+01	-1.25906734929E+01	+2.37174500889E+01	-1.73619045499E+02
7.75700000000E+10	+1.76320923436E+01	-1.65036432971E+02	-8.42330519943E+01	-1.79817489190E+02	-8.25183438398E+01	+1.27558753415E+02	+2.34548616630E+01	-1.66546040060E+02
7.75850000000E+10	+1.82434814583E+01	-1.55771740227E+02	-7.44271663334E+01	+1.04650354336E+02	-7.06510746424E+01	-6.75710463427E+01	+2.31783817403E+01	-1.53362730462E+02
7.76000000000E+10	+1.89724392665E+01	-1.47163819764E+02	-8.70326443789E+01	-1.17877081065E+02	-7.26343321808E+01	-8.54418794680E+01	+2.33667673091E+01	-1.45472034250E+02
7.76150000000E+10	+1.97753373812E+01	-1.39973089111E+02	-8.08422392468E+01	+4.84729083766E+01	-7.07740738733E+01	-6.00225727489E+01	+2.28111069392E+01	-1.34547522800E+02
7.76300000000E+10	+2.06455702233E+01	-1.34394033187E+02	-8.19149785212E+01	+1.68885591273E+02	-7.21162156929E+01	-7.25209796741E+01	+2.31016131278E+01	-1.25111573199E+02
7.76450000000E+10	+2.13715911553E+01	-1.30934790132E+02	-7.91465572673E+01	-2.62556830668E+01	-7.29877510097E+01	-1.26788619135E+02	+2.25796924686E+01	-1.17022163282E+02
7.76600000000E+10	+2.18876919583E+01	-1.28734582676E+02	-7.38071302217E+01	-1.12253722929E+02	-7.86374783312E+01	-1.20908077230E+02	+2.25724266165E+01	-1.05263167233E+02
